Comment,Target
구마유시 불쌍하다,0
@봉봉주세효 ㅋㅋㅋㅋㅋㅋㅋ,0
드디어 나왔다 내 마약,0
마지막 갱생 루트도 알려줬네 ㅋㅋㅋㅋㅋㅋ 샷아웃하자 유쾌하게,0
상식이 통하는 사회에 나라다운 나라를 만들고 있어서 슬픔 속에서 희망을 봅니다.,0
일본에 사냐?무슨일함?제조업 엔지니어쪽으로 외국계회사 노리고 있는데일본어 못해도 가능? jlpt 3급?이라도 가능?,0
스스로 논란거리 만들어서 국힙 밸런스 유지하려는 모습에 겸손함을 배웠습니다,0
난 개신굔데 오늘은 카톨릭에 기도해본다 아멘,0
와.... ㄷㄷㄷ비호세력이 있는지 탈탈 털어야됨,0
양복입으신분 채용합시다!!!,0
다 문제가 있는거 같은데,0
" 가장 기본적인건 정규직 직장을 잡고 모은 돈과 주담대로 향후 우상향 가능성이 높은 아파트를 구매하는거라 생각해",0
페이커 선수 씨팔 꿈 깨시길 바랍니다.,0
쟤 알바좀 그만풀라해라ㅋㅋㅋㅋㅋㅋ,0
this songs soo dry wtf,0
"복싱 배워라 원투 펀치로 쉽게 제압가능 ",0
하여튼 뼛속부터 딴나라당~,0
일본 국내통계 미포함이란 말은 없네요.,0
오..자비롭군요 mr.봉산,0
idk what it is but something changed after spicy omg we love you aespa <33,0
진짜 웃프다,0
블랙맘바 생각나고 그럼 중독성 미친것 같음,0
추격자 도망자,0
속도감지리노,0
이 노래는 정말 강력하고 Ningning이 정말 끝내줬어요,0
요즘아이들이 아니라,0
전라도 사랑은 언제까지?,0
다시 생기면 의치한약수,0
기능고장! 두부고장!,0
예전에 이분도 넋놓고 있다가 후친 차량에 치였죠.  ㅋㅋ,0
"오이나 가지로 쑤시는건 여자애한테도 쉽게 가르칠 문제는 아닌데 동성애에 대해선 너무 나간 성교육이 아닌가 ",0
"캠리하브도200할인있다이기야 음.. 연비야 차크기가있으니 캠리가좋다쳐도 그랜저 159마력이노.. 소나타도 160마력대로 힘딸린다는데 그랜저는 159마력이노.. 캠리는178마력이고,  흠.., 글쎄..",0
싸이비 단월드 하이브에서 자유롭길 우리뉴진스,0
2m872k you can step on me aespa,0
그거 아저씨가 나중이 다시 맛있다고 실토하심 ㅋㅋ,0
학대해석하지 마라,0
어쩜 좋냐 ..ㅋㅋㅋ,0
"그래야 본인이 평범해지니까. ",0
후우 내가 진짜 빠커 좋아하지만 오늘 빠커는 진짜......,0
할일 없겟노,0
진짜 줫나 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
와 실화였다니 ㅋㅋㅋㅋㅋㅋㅋ 한바탕 웃고갑니다,0
마쿠야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠ,0
폰파냐?ㅋㅋㅋㅋ,0
전 그냥 그런 광고문자는 수신차단해버림,0
4카 성공,0
진짜 쇼츠로 보고 미친듯이 기다렸다,0
바로달려왓다,0
이센스 지금 계속 재미없다하는데 한사랑산악회보고 삼촌들이 재미없다고한거랑 똑같은거지~,0
어우 도저히 못보겠다,0
강철멘탈이 아니라 유리멘탈인거 같은데ㅋㅋ,0
제우스야 고생이 많다 ㅎㅎ,0
미안해요 더 못 보겠어요,0
뉴진스 평생 응원할게,0
큰여자 내스탈,0
1억,0
ㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기다 진짜 최고,0
80대?,0
이걸 이렇게 빌드업을 쳐서 한방에 맥여버리는 너널트 그들은 대체…,0
조진세님 그래도 이번 스타일링 꽤 어울리는 듯 잘생겨보여요,0
저런 협회도 있었노ㅋㅋ,0
Let's go!!!!Go!!!Go go go go!!!!!!!!!!!!,0
하나가 되자!,0
그냥 서양에서 전해오는 빨간머리 전설같은 것을 말하는 것이냐?,0
심심한 사과라말하고 학생얼굴 비추자마자 육성으로 아ㅅㅂ나왔다,0
계속 보게 된다 너무 재밌어요,0
"노가다 김씨들데리고 방송함 뛰어봐라 ",0
이수만이 결국 컨셉을 잘 잡아줬네,0
더지켜봐~~아직이야~~,0
?? 이거 실화였어?? 에이 거짓말! 말도 안돼!,0
꽈자 인급동 축하해   공군  점점 가까워지네.....미아내....,0
루슬란 스타일이 개 간지. ㄹㅇ 더파이팅 키보같음ㅋㅋㅋㅋ유리턱이 존나 안쓰러웠지만..ㅜ 노빠꾸 파이팅 스타일ㅋㅋㅋㅋ,0
동대문이랑 송파는 왜 없냐?,0
이 무대에 닝닝이 왜캐 예쁨;,0
에휴 종교 관한 글은 안보는게 답 그냥 볼때마다 기분만 잡침 ..,0
근데 요즘 왜 엄지 출현안함?,0
어떻게 기억함??나는 싸이트 마다 비번 다 다르게 해놓았더니 기억이 안나고 비번찾기 용 메일도 다르다고 나와서 계정 새로만들려고 했더니 이미 있는 사람이라고 안되고,0
박명수 이정도면 진짜 신기 있는거아님? ㄷㄷㄷ,0
"조선은 그냥 자멸했고건국의 흐름은 6.25를 계기로 나타났다가 성과를 거두자 만주팔이들이 득세하면서 밀려나갔다.차라리 일본의 지배가 가혹하고 잔혹했으면 이후에 건국의 흐름이 강하게 일어났겠지만, 전혀 그렇지도 않았고그래서 6.25가 유일한 동인이었는데 오래가지 못한 거다.다시 자멸하던 조선말로 회귀한거다.",0
근데 수도권에 일자리도 몰려있음,0
ㄷㄷㄷ 이래도 간첩이 없다고??,0
" 독재 -> 독재 뭐? 박정희가 진짜 독재자였으면 그때 김대중 김영삼부터 숙청했음. 그리고 나는 국민 잘먹고 잘살게만 해주면 지도자가 독재 하든말든 신경 안씀.",0
프리시즌이랑 시즌초반때는 폼이 안좋이서 재계약도 힘들지않을까했는데 중반부터 다시 살아남ㅋㅋ클래스가 있긴있는듯,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개터졌네,0
금일봉 보고 일봉이가 누구야? 라고 한사람 진짜 개충격 한글 어디서 배우냐 진짜,0
응,0
마크 연기 왜이렇게 잘해ㅋㅋㅋㅋㅋㅋㅋ,0
츄랑 마크 왜 이렇게 귀여워!! 와랄라라랄ㄹ,0
내가 애기 키워줄수잇어.이혼해라,0
공부성실히못할것같으면 기술배우라는 말아니냐?? 어떻게 말했는지 몰라도 아주 틀린말은 아닌데 오히려 감사해야함,0
못할줄 알고 아주 선심쓰듯 말했는데 체결 되버렸네. 어떤 표정일지 면상 좀 보고잡네.,0
" 진정성이 담긴 홍익강연들",0
리설주 ㅁㅈㅎ,0
조잘알,0
매운 거 위주로 먹으면 고수가 엄청 들어있지 않은 한 입맛 땡길 거임,0
이 영상에 나오신 분들 다 이번에 너덜트 배우 되신 분들인가요?,0
오연수 이연수 다른 사람인데,0
웃긴데?,0
글은 이렇게 쓰는 것이다 알려주는 좋은 예인듯 합니다.,0
" 무역수지는 1조 1877억엔 흑자고.",0
정의롭고 깨어있는 이 시대의 행동하는 양심이시다. 욕하지마라.,0
분탕질 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
포이즌 캐리영상이네 ㅋㅋㅋㅋ,0
고양이는 미련이 없는것같아서 부러움가져가면 가져가는거고 신경도 안쓰네,0
일리가 있구나,0
24 msi faker >> 그냥 희대의 쌍욕,0
그럼 표창원한테는 왜 열들감을 안느껴?,0
연일연전연승 뷰너ㅋㅋㅋㅋㅋㅋ그래 이 고여썩은 국힙여고 너네아니면 누가 갈아치우냐ㅋㅋㅋ 싹 엎어라 ㅋㅋㅋㅋㅋ,0
치부책이 어디잏더라,0
" 내가 얼굴만 잘생겼으면!",0
ㄷㅈ 검은양복에 감정이입된 1인,0
이언주는 옷을 강남에서 따로 맞췄나 색깔이 다르네,0
지금 이시점에서 박명수님이 본채널에 뉴진스 출연하게 하는건 정말 의미가 크다고 생각합니다. 박명수님 의리넘치는 모습 국민엠씨로서 손색이 없고 뉴진스 애기들은 더 앞으로 훨훨 날기를 바랍니다.,0
안구워짐?,0
실제로 성착취물 공유방을 텔레그램을 만들었다.,0
Can Jeongwaja reveal what's inside his backpack?  I'm curious!,0
이 아저씨들 화장에 재미들였네 어유,0
할배가 2시간동안 안하고 째고 계시면서 ㅋㅋ 단기기억상실로는 좀 약할텐데 ㅋㅋ 열심히 밀어보시길 앜ㅋㅋ,0
슨타크 되게 젊은 애인 줄 알았는데 나이 많은 아재더만 다시 봐도 정말 안타깝다 ... 재활은 잘 되었는지 초긍정 마인드 ㅆㅅㅌㅊ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
" 눈물이 계속 나와서 그렇지",0
얘들은 그냥 좀 사는 북한임,0
집에있는 25만원짜리 가검 휘두르다창문깸,0
ㅋㅋㅋㅋ새 배우님들 너무 잘뽑으셨네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
국민성이죠,0
피클되겠노,0
그냥 집밥처먹으면 될것을 왜 ㅂㄷㅂㄷ하놐ㅋㅋㅋ,0
0명의 뜻을 모르고 뭐라고 한건.. 진짜 웃음벨이네..,0
마크 넘 멋있고 귀여워웅,0
한국에서 살았던건 유학생활 할때가 끝이었어,0
어 그러네?,0
공군사관학교 영상 올려주세요 ㅠㅠ,0
ㅋㅋ취업사기단주제에,0
박나애 송가인 화사,0
그리고 다시는 원래대로 안 돌아 감.,0
에스파 개좋아 엉엉,0
최근 본 스케치 코미디중 이번편이 가히 최고 수준이다..감탄~~,0
ㅋㅋㅋㅋ 쿠로미문신,0
"저 사건 판결문 찾아서 봐라 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 왜 니가 아니라함?니가 노동부 장관이라도 됨?",0
"난 그냥 배달의민족에서 배달비 안 받는 곳에서만 주문 시킨다 ㅋㅋㅋ 치킨,중국집,똥집,보쌈,족발,피자 이렇게 다 즐찾 해놨음 ㅋㅋ 특히 중국집은 요즘 기준으로 진짜 혜자임 홀까지 있는곳인데 최소주문금액 만원임 ㅋㅋ 짜장면 한그릇 5천원인데 두그릇시키면 배달료도 없고 둘이서 한끼 해결 ㅋㅋ 좋음 ㅋㅋ ",0
와~~ 아무리 생각해도 이거 씹소름이네,0
으따 이 우주도 일본이 창조했당께요?!? 예수님도 알고보니 일본인이셨당깨요?!?,0
집에 롱 패딩만 세 개다. 10년 더 입어야지 ㅋㅋ,0
"개신교들의 개념과 숫자를 ",0
그렇죠 절대적으로 자국의 이익이 최선인 나라입니다. 이후 상황에 한국에 기댈게 많다는 증거지요.,0
2배로 보는 게 개웃기네,0
김트루는 디씨네임드야,0
근데 저런거 모르면 문제있는거 맞음 사회생활 잘 못하더라 ㅋㅋ,0
2m615k Ah body bang,0
나도모르는데 그냥 말해본거야,0
뮤비 너무 화려해서 무대는 비교적 밋밋하려나 했는데 그냥 에스파가 화려한거였네,0
뷰너 정말 예술가구나,0
" 장애인앞에서 와 나라면 자살했다 라고말하는거나 마찬가지지",0
무식하거나 무례한 인간들 사회에서 겨우 숨만쉬게 부끄럽게 못살게 괴롭게 만들어야하는데 그걸 못함 한국 사람들은 나서지 마라 가정 교육때문에 망한겁니다,0
마크 졸귀탱ㅠㅠㅠㅠㅠㅠㅠㅠ,0
숏박스 섭외력 미쳤누,0
나도 양복입은 사람한테 이입되서 혈압 오름ㅋㅋㅋㅋ공감하면서 나도 같이 양복입은사람처럼 화내는중ㅋㅋㅋㅋ,0
노페단독에서 노페코오롱 네파 아이더 k2 디스커버리 등등 등산 대장급패딩으로간다음 롱패딩 간다음 숏패딩 갔지,0
BLG 화이팅 젠지도 꺽어주세요!,0
무표정으로 끝까지 다 보긴했다.. 이번화 뭘 한거지ㅋㅋ,0
저 말뜻은 표주면 주고 아니면 그 돈으로 신청사나 짓겠다는 의미,0
Giselle se ve hermosaa,0
뒤를 쫓는 그림자는 명탐점 (명탐정) 바베크 (바베크),0
Goback DNA,0
에스파 매력이 후덜덜하네요ㅎㅎㅎㅎ 특히나 카리나 전성기 또 찍음,0
미카엘은 어감 괜찮은데 영어식 마이클은 뭔가 좀 없어보임,0
제떨이도 해라네 제랑 해버려,0
쿵쾡이들 발광안하는게 더 웃기네,0
산성비가 뭐야 그럼?,0
없어진 나라 왕 아니냐?,0
서지영 나랑 사귐,0
" 샌드백은 쿠팡에서 로켓배송 17700원짜리",0
요즘 대세는 버스터즈 예서라고 하더라 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0
이진세님이랑 최원훈님 너무 잘 보고 있습니다!!,0
국내뿐 아니라 해외도 똑같음약관에 보면 무조건 100% 회사 맘대로 데이터 읽어보거나 활용할 수 있다고 되어있음서비스 클라우드는 털려도 상관없는 데이터만 사용하고 개인자료는 서버 구축하거나 나스 쓰는게 맞음아 메일도 마찬가지임,0
giselle so beautiful here,0
" 여튼 요지는 젊은 사람들 은근히 tv안본다는거지",0
쓰리싸우전드포 ㅋㅋㅋㅋㅋㅋㅋ,0
박나래 아니냐?,0
다 인형처럼 예쁜데 해린이는 정말 흔하지 않은 비주얼이라서 자꾸 더 눈이 ㅆㅂ 간다..,0
허경영 총재 함부로 욕하다간,0
마크 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
" 그구절을 정확하게 해석 해줄께....",0
자식은 무슨 죄냐,0
너 나좀 볼까,0
여자아이돌은 보통 이쁘고 귀여운 느낌을 받는데 이 무대는 진짜 멋있네요 어릴때 H.O.T. 동방신기 무대에서 느끼던 멋있다는 느낌을 여자아이돌 무대에서 처음 받았어요 승승장구 하셔서 잘 되었으면 좋겠어요 지나가는 아재팬,0
꺄 DNA 화면에 나오지마 !!!!!!!!!ㅠ퓨ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
와 닝닝 개이쁘다..,0
The biggest fear hybe,0
진짜 광대가 끝도없이 올라간닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아ㅋㅋㅋㅋㅋ 미쳤나봐!!!!!,0
내 말이 우스워? 혼쭐을 내줘야겠군,0
"시골경찰 순찰시 음주단속 잠깐씩 ",0
마크 엠씨잘하네 ㅋㅋㅋㅋㅋㅋㅋㅋ긋굿,0
국힙원탑이라고 또 산성씨 리스펙까지..,0
근데 내가 뷰너면 오왼 카톡 공개는 진짜 개좆같을 거 같음. 뷰너는 나름대로 본캐 지우고 맨스티어로 부캐 기믹 철저히 잘 지키고 있는데 전경민이라고 대놓고 이름 박혀있는 카톡을 그대로 올려버림. 아님 포이즌이라고 해놓든가. 게다가 동의도 없이 걍 올려버림. 맨스티어는 본캐 1도 개입안하고 ㄹㅇ 랩퍼라는 기믹으로 영상찍고 힙합공연까지 해서 재미있는 건데 그거까지 건드린거임. 하여간 이번 디스전으로 힙합에 더 정떨어지는 중. 가뜩이나 망해가는 판에 원탑대접받는 이센스부터 아예 관뚜껑 못까지 박고 있음.,0
돈없어서 얼마벌지는 못하겟지만 그래도 10억이상은 벌었을듯,0
대구교대,0
항공대에서 대한항공 가고 싶어하는 사람들도 있음?,0
다니엘을 보면 사람이 참 저렇게 맑고 사랑스러울 수가 잇나,0
ㅋㅋㅋㅋㅋㅋㅋ명수아저씨랑 있느니까 완전 아기뉴진스ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ사랑해,0
와...진짜..얘네들은 천재야..진짜..대박이네..,0
TEL이나 동우 생각중 ㅋㅋㅋ,0
돈가방이랑 여드름브레이크 꼬리잡기 급 땡기네,0
DNA 진짜 기다렸어 ㅠㅠ 이번 컴백 대박나자..!!,0
오늘따라 포이즌이 더 불쌍해보이는…,0
인급동1위 ㄷㄷ 에스파시대구나!,0
" 네가 순종하면 하나님의 선하심이 있으나",0
여자분 살만 빼면 이쁘실 거 같은데 전형적인 인스타 비포엔에프터에서  살빼고 엄청 이뻐지시는 분들 비포 느낌임,0
2주면 인당 5점씩 이고 3주 이상이면 15점이니,0
과산화수소가 좋텐다..  샤워좀 해~,0
내년엔 진도8  지진도 한번 올 때가 된것 같은데.,0
ㅈㄲ 좌음에선 메인에 띄우지도 않음,0
항상 비춰주는 서울에 모습은 제가 사는 곳이지만 처음보는 곳처럼 참 아름답네요,0
최근에 안봤는데 이번꺼는 대박이네 ㅋㅋㅋㅋ,0
불어할줄 모르면 살기빡셈불어못하고 추위에 약하면 지옥일듯 ㅋㅋㅋ,0
자지 색깔이 검정인것이  말로만 듣던 전설의 오골개냐?,0
홈리스들  관리 하는 곳에 보내면 되는 문제 아니냐 ?,0
이륙하기전에 안전벨트 메라고 쪼아서 승무원이 귀찮아서 걍 계속 차고 있는뎅,0
마지막끝나는 멘트  뉴진스 앞으로도많이 사랑해주세요~ 걱정말아요 앞으로도 많이 사랑해줄게요 뉴진스,0
그냥 계속 금지해 뭔 2개월 ㅎ,0
개웃곀ㅋㅋㅋㅋㅋㅋㅋ,0
그랬던 친구 어머니가...,0
와.. 진짜 이게 힙합이지 너무 멋있고 존경합니다,0
한국골프대 가주십쇼 ㅋㅋ 세계 최초 골프 특성화대학인데 ㅎㅎ,0
마지막에 '많이해서 안세워진다' 밥먹다 빵터짐....밥풀 걸렸어 목에 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
아..안상규..?,0
다음날 아침에 뉴스보고 놀란기억이...,0
아니 인덕션은 애플만 하라고,0
짤 ㅇㅂ,0
모유수유.브라질리언왁싱,0
차라리 웹툰보다 웹소설을 읽어라,0
공산국가 출신들과 겸상하는게 아님.,0
"미국에서 현재 리콜 떳음.펠리세이트 에어백 싸이드 쪽 윈도우 불량임.가성비가 좋은 차라 생각하지 가족 있는 사람에게 추천 할 만한지는 생각해봐야됨. ",0
와... 초신성 폭발로 중원소를 만들고 결국 그것이 생명이 된다는 과학적 원리를 이해하고 있어야 이런 가사를 쓸 수 있는데...,0
신빙성있노,0
"세계에서 미국의 역할에 대한 지구촌 사람들의 인식이 좋지 않다. 유럽보다 훨씬 못하다. 이른바 강대국이라는 유엔안전보장이사회 상임이사국 5개국 중에서는 프랑스에 대한 기대가 가장 컸다. 미국은 영국이나 중국보다도 못했다. 러시아는 꼴찌였다.[출처: 중앙일보] ""미국보다 유럽에 호감""https://news.joins.com/article/14343",0
