Comment,Target
인간이 해로운 말벌을 잡는것또한 자연의 섭리중 하나라고 생각합니다.  화이팅~!!!,0
beginning the legend,0
오랜만에 다시보는데 곧 천만이겠군요,0
벌 무서워 하는 저로서는 진짜 대단하시네요 ㅠㅠ 맨살 팔뚝으로 어떻게 저 무시무시한 애들을 상대 하시는지 ㅠㅠ 특별한 방법이 있으신가,0
말벌은 해충입니다 모기ㆍ파리ㆍ바퀴 잡는다고 누가 불쌍하다고 하나요?,0
프응 전설의 시작,0
손위에 말벌올라온거 아무렇지않게 잡아서 때는거 개웃김ㅋㅋㅋㅋ,0
저 말벌들이 훨씬 잔인합니다. 말벌 5마리면 꿀벌 몇천마리를 죽일수 있는데;;,0
전 예비군훈련하다 장수말벌에게 머리에 두방맞고 이틀동안 머리깨질저버릴정도고통에 눕기만해서 말벌은 지긋지긋합니다 통쾌하네,0
말벌은 주변에 고기덩어리 두면 그것도 하루이틀안에 다뜯어먹음~~어마어마한 녀석들임,0
제가 왜 속이 다 시원하죠?,0
말벌 감수성(?)애들은 자기집 방안으로 대여섯 마리씩 입양해서 아름다운 동거하시길~ 그건 시져시져??,0
이분은 꿀벌로 번 돈보다 말벌로 번 돈이 더 많으실듯,0
말벌을 잘 활용히시면 좋을듯합니다  특히 끓여서 그 물을 마시면 허리 통증 있으신분들 참좋습니다.,0
외국에어는 지금 저렇게 쉽게 잡고있는 말벌을 특수한 옷에 특수한 진공청소기까지 들이기 까지해서 잡는데... 우리나라 사람 진짜 대단함,0
군대에서 방독면 쓰고 라이터랑 에프킬라 들고 잡던거 생각나네 ㅋㅋㅋㅋ,0
우마형에게 좋은선물이 될거같습니다 장수말벌BBQ,0
잘봤네요 말벌때문에 많은인명사고가  그치지않고 양봉업저에게 큰손해를입하죠 저라면 토치팔요없고 물통헤 잠간 담구면  조용히문제  끝,0
10대때 저희집도 양봉을 했었는데 엄청 큰 말벌 (말씀하신 토종 장수말벌인듯) 한마리가 벌통 입구에 앉아서 나오는 꿀벌들 수십마리를 허리를 끊어서 두동강내고 있더라는.. 파리잡듯이 파리채로 치면 안죽더라구요. 몸빵도 좋더라는..,0
속이후련,0
벌에 대한 공포가 너무너무심해서 일상생활불가입니다 간절하게 극복하고싶어서 떨리는 손으로 들어왔습니다 반쯤 가리고있지만 도움이되어ㅛ으면좋겠어요 이거 치는데도 너무 무섭네요 징그러워요 하지만 평생 ㅍ하고살순없르니... 열심히 적응해볼게요,0
분노의 토치질 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 분노가 느껴진다,0
말벌 천적 순위  1위 화난 양봉업자+손흥민 2위 비비탄 든 초딩 3위 중2병 4위 아스날 5태식,0
벌들이 떨어지는 모습이 제 주식같네요ㅎ...,0
뭐야 이때까지만 해도 프응이 아니고 양봉업자1  이였네ㅋㅋㅋㅋ,0
Why aren't you wearing sleeves? If I were you I'd be terrified of one of those landing on my arm lol.,0
외래종 말벌이 많이 들어왔군요 나무를 통해서 알이 들어온건지 궁금하네요,0
말벌은 에프킬라 + 라이타불이 최고죠~~ 불꽃도 넓게 퍼지고~,0
와ᆢ열에도 한번에 안디지고 징짜 최강 해충이네요,0
닭모이로 주면 일석이조  물통에 담그면 익사하지요,0
토종 말벌보다 외래종 말벌이 더 심함.... 외래종이 문제임,0
저정도면 모기여도 무서운데 반팔이라니...ㅎㄷㄷㄷㄷ...,0
반팔에 오져버렸다.....,0
미국  캔자스 친구한테 이거 보여 줌   ㅋㅋㅋㅋ 넋나감 ㅋ     개 충격 받음 ㅋㅋㅋㅋㅋ,0
프응 조지워싱턴의 시작..,0
23년에도 영상을 봅니다,0
흑두 말벌 화형영상 감사합니다. 말벌은 꿀벌을 해치고 지구에 해만 끼친다는데 속이 다 후련하네요.,0
속이다 쉬원하네,0
장수말벌 오면 어디서 헬기가 돌아다니나 하는 소리가 들린다던데 처음에 우이에에에에에에엥ㅇ 이러는거 들으니까 ㄹㅇ 무슨 말인지 이해했다,0
다음번에는 화염방사기처럼  토치+에프킬라 조합 어떠신지...?,0
말벌 정말 싫습니다 군 시절 초소랑 단자함마다 말벌집 있어 개고생 한거 생각하면 으억,0
숱한 영혼을 보냇구료 말벌또한 엄청 생명력이  끈질기군요  이렇게 많이 잡아도 다시 돌아오는 개체수가 줄지도 않고 계속찾아오니 양봉농가에 막대한 피해를 줄듯,0
예전에 저희딸 데리고 유모차끌고 다니는데 진짜 엄지손가락만한 커다란 말벌이 제 발등에 앉아있더라구요 순간 너무놀라서 슬리퍼신고 있던 발을 미친듯이 흔들어대니 말벌이 휙 나가떨어졌어요 몸집이 얼마나 컸는지 바닥에 뒤집혀 나뒹굴더니 붕붕 하면서 제자리 돌면서 날개짓? 하는게 어찌나 공포스럽던지  빨리 아이랑 튀어야하는데 슬리퍼는 말벌옆에 있고 ㅠ 잽싸게 슬리퍼를신고 미친듯이 줄행랑 쳤네요 몸집이 얼마나크면 뒤집혀서 일어나질못해..,0
How is it that grass not getting attacked with the ones just flying near him,0
옆에 풀에 불 안붙나요... 조마조마한건 저뿐인가봉가ㅋㅋㅋㅋㅋㅋ,0
토치로 쏘는데도 잘 안죽네요?  독하네 말벌..,0
너무 불쌍하다;;        저놈들한테 죽은 꿀벌들이,0
우마가 좋아하는 영상 1위,0
저렇게 트랩을 설치하면 꿀벌은 안들어가나요?,0
군대에서 장수말벌집은 아니고 그냥 말벌집이었던거 같은데 에프킬라 화염방사기로 5초만에 싹 다 죽였던걸로 기억하는데...한번 해주시면 안댈까요 ㅋㅋㅋ  위험하면 하지마시구여,0
그냥 술 담아서 파시지 아깝네요 ㅋㅋ 토종벌이랑 양봉벌 다 잡아 먹고 다니는 거 죽이는 모습 보니깐 속이 후련하네요~^^,0
나는 이 영상이 4k지원한다는것에 놀랐다,0
말벌은 말벌이네 다른곤충같으면 0.1초만에 갈텐데 징하네,0
잔인하다고 하시는 분들 모기도 안 죽이시고 포식하도록 놔두시겠죠?,0
말벌 200마리 정도 모이면  태워 죽일수 있는 추첨좀.. 백해무익한 말벌 태워 죽이고 싶다용~,0
1000만 뷰! ㄷㄷㄷ,0
엄청나네요. 트렙 만들면 저리 친구들을 불러대는군요.   몇마리 도망가요..,0
Hello is it me you’re lookin for. (English comment),0
화속성 근거리공격 강력하네요,0
지금 보호복은 어떤걸 입으셨나요? 혹시 인터넷에서 몇만원하는 그런 옷들도 말벌 보호되나요? 감사합니다.,0
잘 봤습니다,0
미국에서는 우주복같은 거 입고 잡는 말벌을 파리 조지듯 ...ㄷㄷ,0
팔에 아무것도 보호장비 안차고 고무장갑 하나시네;; 내가 더 불안...ㅠ,0
말벌로 술을 담궈서 드시는 분들도있는데 술을 만드시는게 어떨까요!!!,0
오랜만에 정주행하는디 천만무엇이여 오메,0
제가 요번추석때 처가집  가서  뒷뜰  에  벌초을 하다가  땅벌/땡삐 인지 모르고 땅속에 벌집을  발음  온몸에 30방 이상 쏘임. 응급실가고  난리였는데...복수해주셧네요.~^,0
저거 하면서 말벌에 안쏘이셧나..?,0
말벌 죽이는거 불쌍하단분들 집에 바퀴벌레 나와도 불쌍하니까 죽이지 마시고 공생하시길~,0
내용이 알차고 좋습니다   물건도 양심적으로 팔거같아서 좋습니다   응원하겠습니다 ~~,0
다른거면 학대라고할텐데 말벌이라 속이다 시원하네 기숙사에서 잘때 뜬금없이 발쏘고 덤벼서 개놀랬는데,0
최근영상보고온사람 개추,0
아니 안전복도 안입고 그냥 맨몸으로...쏘여서 죽으시면 어쩌실려고,0
말벌 멸종했음 좋겠다 말벌은 꽃 수정 시키는 일도 안한다면서요ᆢ 어짜피 필요없는 존재임 저리 불을 쐈는데도 안디지네 생명력 오지네,0
안녕하십니까 부산에서 양봉하고 있는 양봉업잡니다 하는 말투가 우마랑 비슷하네ㅋㅋㅋㅋ 합방은 예견된 거였군,0
너무시원함....간접마약 ㄷ ㄷ,0
군 복무중일때 준위되시는 분이 화생방 보호의랑 방독면 쓰고 에프킬라랑 라이터로 말벌 다 조지고 벌집챙겨감,0
원래 말벌들은 꿀벌과 다르게 건드리지 않아도 달려든다고 합니다 그러기때문에 더 위험한거고요,0
1000만 달성 ~,0
아니 사장님 꿀벌이 아니구 말벌이라면서요...근데 반팔입으신거에요?ㄷㄷ,0
와~ 1000만이다,0
I never thought death would look so satisfying.,0
말벌주나 만드시지 ㅎㅎ. 양봉 하시는 분이라 그런지 말벌을 안 무서워 하시네요. 보틍 사람들 같으면 기겁을 할텐데.,0
우리 꿀벌들이 잘자랄수있는 토대인 토양의 거름이 되었네요,0
Here is ur english comment u were waiting for.   RIP,0
꿀벌은 말벌 트랩에 안들가는가 보네요?. 말벌  한두마리만 있어도 꿀벌집을 초토화 하던데..   이렇게 많다니..,0
말벌 굽는영상을 1000만명이 봤다니….,0
시원하네요 ㅎ,0
야 말벌   소난다    꺼저라,0
트랩을  만드는 것도  설영  부탁드려요 ~,0
전설의 영상 천만훌쩍넘었네,0
야 말벌 왜 울고있는거야? 소난다 (토치)넣을게~,0
좋은일 하시네요,0
말벌구이 저도 참 좋아하는데요~~,0
소방관한테도 잔인하다라고하지 왜 ㅋㅋㅋ 집에말벌집있으면 119에신고해봐 저렇게 똑같이한다,0
꿀벌이 사라지면 지구도 오래 못버틴다 하더라구요.꿀벌이 죽는 원인은 말벌 때문이고요 앞으로도 많이 죽여주세요 감사합니다,0
철물점에서 락칵사셔서 토치로 불붓치면 3초면 전멸 됨니다,0
와 용감하시다 난 꿀벌만 봐도 무서워서 도망가는뎈ㅋㅋ,0
저희나라  ×  우리나라 ○,0
생태계를 파괴하는 말벌을 죽이는게 불쌍하다고 하는 사람은 살인범이나 강간범 같은 범죄자들도 처벌 받는게 불쌍하다고 생각하는 거겠지...?,0
말벌학살자 칭호수여.!!!,0
저희나라 (x) 우리나라 (o),0
벌한테 벌을 주는 중입니다.,0
최고입니다,0
생각보다 생명력이 진짜 질기네요,0
근데 트랩에 일반 벌은 안들고 말벌만 드는 이유가? 궁금합니다. ^^;,0
생태계 교란종이라고 까지 말 했는데도 왜케 불편해 하노 그렇게 불편해서 생활은 어케 하노?,0
밑에서 부터 구우면서 위로 올라가야 지...,0
흑말벌 역시 영국도영국이지만 중국대로 번식력도 강하고 동료애가 잘 없다는 말을 듣고 무릅을 탁 칩니다 ㅋㅋㅋㅋ 한국토종말벌 진짜 크네요!!  마ㅏㄹ벌이 꿀벌 위협하는거 참 안됐어요 꿀벌불쌍 ㅠㅠ 그럼 말벌은 꿀 안만들고 꿀벌같은 곤충먹는애인가바요??,0
말벌 불쌍하다는애들 좀 이상한 변태들 아닐까?,0
저희 나라 x 우리나라 o,0
이 영상 아직도 추천영상에 뜨네 ㄷㄷㄷ,0
어릴때 말벌에 쏘인적이잇어서 아직도 말벌을 보면 화가나는데 이영상을 보니 속시원허네요,0
저희나라x 우리나라o,0
보는 내가  속 시원하다,0
와 근데 주수입이 꿀이실때라 그런지 벌통이 훨 많구나,0
말벌주 만드는 사람한테 팔아서 부수익이라도 올리시지..,0
도시촌놈들이 뭘 알겠냐 ㅋㅋㅋㅋㅋ 지들이 양봉업을 해봐야 말벌 죽이는게 잔인하녜 마녜 소리가 안나오지 ㅋㅋㅋ,0
우리꿀벌들 학살현장을보니 부들부들! 말벌망을봣을때 저거 토치로구워죽여 햇는데 고대로하는사장님 멋집니다요  오늘기분더러웟는데 아주 속이 션합니다^^,0
안죽는 질긴 생명력….,0
화염방사로 말벌태워죽이니 장관입니다 우와 대박....,0
생각보다 시원하게 안 죽네요,0
철망 사이즈가 어떻게 되는지 물어봐도 될까요? 저도 집에 트랩을 두개 만들려고 하는데요,0
오랜만에 왔습니다,0
옆에서 지켜보는 꿀벌들 우리아빠잘한다,0
꿀벌 만세!!,0
잘 보았습니다,0
말벌들이 막노랗게 변했다가 검게 되는모습을 기대했는데...,0
굿굿 ~~~,0
토치질을 위에서 하니까 벌이 아래로 내려가 들어갔던 구멍으로 여러마리 도망가네요,0
아니 벌도 다 생명인데 생명 대량 학살 하는 거 구경하는게 재밌음.,0
순수한국인 천만.. 이거 귀하네요,0
어제 새끼손가락만한 말벌에 쏘였는데 마음이 편해지군요,0
생태계교란종 죽인거에 뿔난 방구석 환경운동가들ㅋㅋㅋㅋㅋ,0
말벌 친구야 꿀벌이랑 사이좋게 지내렴! ... 안된다고? (화르르륵) 다시 말해봐 안된다고??,0
시원하다,0
사이다!!!,0
2022년에도 보러 온 사람 손,0
아주 시원~~~~합니다 샘통이다 말벌 녀석들 ㅋ,0
남은 말벌들은 촬영 후 프응님이 맛있게(?) 먹었습니다,0
집 처마밑에 계속 말벌들이 서성이는게 집을 지으려나본데 어떻게해야 쫓아낼까요? 이놈들이 매일 오네요 ㅠㅠ 에프킬라를 뿌려둘까요?,0
속이 시원하네,0
저희집 경기 고양시인데 울집처마 옆건물에도 말벌집짓고 난라났습니다... 집안에서 말벌쏘여서 119에 전화했더니 요근래가 말벌제거로 바쁘다고 하시더라구요;;,0
최근 영상 보고온 사람 추,0
속이 뻥,0
상쾌 통쾌,0
속이 션하네요,0
와우 통쾌하네요. ㅎㅎ,0
말벌 한마리 벌통에 들어오면 대학살이라는데 그런 말벌이 벌통주변에 저렇게 많네 ㄷㄷㄷ 양봉업자들 피말르겠다,0
애국자시네요,0
아 이게 픙형이 올린 영상이었구나 ㅋㅋㅋㄱㅋㅋㅋㅋㅋ,0
지금은 어떻나요? 꿀벌들이 19년 처럼 활발하나요?,0
꿀벌계의 히어로,0
삼겹살 굽듯이 말씀하시는거 잼있네요ㅎㅎ 앞으로도 말벌 많이 학살해주세요,0
등검은말벌 비(bee)가 내려와~~,0
말벌도 생명체입니다..토치로 죽일필요까지는 없다보는데.. 담엔 한마리..한마리 라이터로 천천히 죽여주세요..,0
잡아서 백두산님한테 주세용. 미어캣 먹이들이네여 ㅋㅋㅋㅋㅋㅋ 이거 다먹어요,0
벌통 탈출하기 불지옥 난이도넼ㅋㅋㅋㅋ,0
이영상은 말벌로피해본 양봉자가좋아합니다,0
아아아~~~~~~ 화이어벳 쑈를 기대했는데............ 불이 눈에 보이지가 않네여~~~~ ㅠㅠㅠㅠ 초음파로 잡았다고해도 될거같은........ ㅠㅠ,0
ㄹㅇ 이분 모기까지 해주시면 감사할듯,0
말벌 한 마리한테 희생되는 벌들이 얼마나 많은지 생각하면..벌들 몇만마리 이상 살린 셈이겠죠?,0
사체  버리지말고 먹을수있으면 아깝게 버리지말고  먹던지 아니면 다른동물들의 먹이로 쓰면 좋겠네요,0
프응님같이 벌의 행동에 대해 전문적으로 알고 계신 분이 아니면 보호장비 엄청나게 철저히 하고 진행해야합니다... 생각보다 말벌의 공격이 사납고 질겨서 사고날 수도 있습니다....,0
킬링벌스,0
예전에 벌초하러 갔다가 하직인사 제대로 할뻔했음...본인이 우싸인볼트만큼  빠를꺼란걸  그때 느꼈음...ㅎㅎ,0
말벌 사체 닭주면 잘 먹을 것 같아요.,0
